REGISTRY_NAME,DISPLAY_NAME
<extendedcrafting:material:9>,Advanced Catalyst
<extendedcrafting:material:10>,Elite Catalyst
<extendedcrafting:material:11>,Ultimate Catalyst
<extendedcrafting:material:12>,Crystaltine Catalyst
<extendedcrafting:material:13>,Conflux Catalyst
<extendedcrafting:material:14>,Basic Component
<extendedcrafting:material:15>,Advanced Component
<extendedcrafting:material:16>,Elite Component
<extendedcrafting:material:17>,Ultimate Component
<extendedcrafting:material:18>,Crystaltine Component
<extendedcrafting:material:19>,Conflux Component
<extendedcrafting:material:24>,Crystaltine Ingot
<extendedcrafting:material:25>,Crystaltine Nugget
<extendedcrafting:material:32>,Omnium Ingot
<extendedcrafting:material:33>,Omnium Nugget
<extendedcrafting:material:36>,Ender Ingot
<extendedcrafting:material:37>,Ender Nugget
<extendedcrafting:material:40>,Endest Star
<extendedcrafting:material:41>,Endest Star Nugget
<extendedcrafting:material:48>,Enhanced Ender Ingot
<extendedcrafting:material:49>,Enhanced Ender Nugget
<extendedcrafting:material:128>,Diamond Nugget
<extendedcrafting:material:129>,Emerald Nugget
<extendedcrafting:material:140>,Nether Star Nugget
<extendedcrafting:pedestal>,Pedestal
<extendedcrafting:recipe_maker>.withTag({Shapeless: 0 as byte}),Recipe Maker
<extendedcrafting:singularity>,Coal Singularity
<extendedcrafting:singularity:1>,Iron Singularity
<extendedcrafting:singularity:2>,Lapis Lazuli Singularity
<extendedcrafting:singularity:3>,Redstone Singularity
<extendedcrafting:singularity:4>,Glowstone Singularity
<extendedcrafting:singularity:5>,Gold Singularity
<extendedcrafting:singularity:6>,Diamond Singularity
<extendedcrafting:singularity:7>,Emerald Singularity
<extendedcrafting:singularity:16>,Aluminum Singularity
<extendedcrafting:singularity:17>,Copper Singularity
<extendedcrafting:singularity:18>,Tin Singularity
<extendedcrafting:singularity:19>,Bronze Singularity
<extendedcrafting:singularity:20>,Zinc Singularity
<extendedcrafting:singularity:21>,Brass Singularity
<extendedcrafting:singularity:22>,Silver Singularity
<extendedcrafting:singularity:23>,Lead Singularity
<extendedcrafting:singularity:24>,Steel Singularity
<extendedcrafting:singularity:25>,Nickel Singularity
<extendedcrafting:singularity:26>,Constantan Singularity
<extendedcrafting:singularity:27>,Electrum Singularity
<extendedcrafting:singularity:28>,Invar Singularity
<extendedcrafting:singularity:29>,Mithril Singularity
<extendedcrafting:singularity:30>,Tungsten Singularity
<extendedcrafting:singularity:31>,Titanium Singularity
<extendedcrafting:singularity:32>,Uranium Singularity
<extendedcrafting:singularity:33>,Chrome Singularity
<extendedcrafting:singularity:34>,Platinum Singularity
<extendedcrafting:singularity:35>,Iridium Singularity
<extendedcrafting:singularity:48>,Signalum Singularity
<extendedcrafting:singularity:49>,Lumium Singularity
<extendedcrafting:singularity:50>,Enderium Singularity
<extendedcrafting:singularity:64>,Ardite Singularity
<extendedcrafting:singularity:65>,Cobalt Singularity
<extendedcrafting:singularity:66>,Manyullyn Singularity
<extendedcrafting:singularity_custom>,Invalid Singularity
<extendedcrafting:singularity_ultimate>,Mote of Omnium
<extendedcrafting:storage>,Block of Black Iron
<extendedcrafting:storage:1>,Block of Luminessence
<extendedcrafting:storage:2>,Block of Nether Stars
<extendedcrafting:storage:3>,Block of Crystaltine
<extendedcrafting:storage:4>,Block of Omnium
<extendedcrafting:storage:5>,Block of Ender
<extendedcrafting:storage:6>,Block of Endest Stars
<extendedcrafting:storage:7>,Block of Enhanced Ender
<extendedcrafting:table_advanced>,Extended Crafting Table
<extendedcrafting:table_basic>,Basic Crafting Table
<extendedcrafting:table_elite>,Elite Extended Crafting Table
<extendedcrafting:table_ultimate>,Ultimate Extended Crafting Table
<extendedcrafting:trimmed>,Block of Black Steel
<extendedcrafting:trimmed:1>,Block of Black Steel
<extendedcrafting:trimmed:2>,Block of Black Steel
<extendedcrafting:trimmed:3>,Block of Black Steel
<extendedcrafting:trimmed:4>,Block of Black Steel
<extendedcrafting:trimmed:5>,Block of Black Steel
<extrautils2:analogcrafter>,Analog Crafter
<extrautils2:angelblock>,Angel Block
<extrautils2:angelring>,Angel Ring
<extrautils2:angelring:1>,Angel Ring
<extrautils2:angelring:2>,Angel Ring
<extrautils2:angelring:3>,Angel Ring
<extrautils2:angelring:4>,Angel Ring
<extrautils2:angelring:5>,Angel Ring
<extrautils2:book>,Extra Utilities 2 Manual
<extrautils2:chunkloader>,Chunk Loading Ward
<extrautils2:compressedcobblestone>,Compressed Cobblestone
<extrautils2:compressedcobblestone:1>,Double Compressed Cobblestone
<extrautils2:compressedcobblestone:2>,Triple Compressed Cobblestone
<extrautils2:compressedcobblestone:3>,Quadruple Compressed Cobblestone
<extrautils2:compressedcobblestone:4>,Quintuple Compressed Cobblestone
<extrautils2:compressedcobblestone:5>,Sextuple Compressed Cobblestone
<extrautils2:compressedcobblestone:6>,Septuple Compressed Cobblestone
<extrautils2:compressedcobblestone:7>,Octuple Compressed Cobblestone
<extrautils2:compresseddirt>,Compressed Dirt
<extrautils2:compresseddirt:1>,Double Compressed Dirt
<extrautils2:compresseddirt:2>,Triple Compressed Dirt
<extrautils2:compresseddirt:3>,Quadruple Compressed Dirt
<extrautils2:compressedgravel>,Compressed Gravel
<extrautils2:compressedgravel:1>,Double Compressed Gravel
<extrautils2:compressednetherrack>,Compressed Netherrack
<extrautils2:compressednetherrack:1>,Double Compressed Netherrack
<extrautils2:compressednetherrack:2>,Triple Compressed Netherrack
<extrautils2:compressednetherrack:3>,Quadruple Compressed Netherrack
<extrautils2:compressednetherrack:4>,Quintuple Compressed Netherrack
<extrautils2:compressednetherrack:5>,Sextuple Compressed Netherrack
<extrautils2:compressedsand>,Compressed Sand
<extrautils2:compressedsand:1>,Double Compressed Sand
<extrautils2:contract>,Contract
<extrautils2:crafter>,Mechanical Crafter
<extrautils2:creativeenergy>,Creative Energy Source
<extrautils2:creativeharvest>,Creative Harvest
<extrautils2:cursedearth>,Cursed Earth
<extrautils2:decorativeglass>,Thickened Glass
<extrautils2:decorativeglass:1>,Thickened Glass (Bordered)
<extrautils2:decorativeglass:2>,Thickened Glass (Patterned)
<extrautils2:decorativeglass:3>,Dark Glass
<extrautils2:decorativeglass:4>,Glowing Glass
<extrautils2:decorativeglass:5>,Redstone Glass
<extrautils2:decorativesolid>,Border Stone
<extrautils2:decorativesolid:1>,Crossed Stone
<extrautils2:decorativesolid:2>,Polished Stone
<extrautils2:decorativesolid:3>,Stoneburnt
<extrautils2:decorativesolid:4>,Sandy Glass
<extrautils2:decorativesolid:5>,Truchet
<extrautils2:decorativesolid:6>,Blue Quartz
<extrautils2:decorativesolid:7>,Quartzburnt
<extrautils2:decorativesolid:8>,Rainbow Stone
<extrautils2:decorativesolidwood>,Magical Planks
<extrautils2:decorativesolidwood:1>,Magical Wood
<extrautils2:decorativesolidwood:2>,Diagonal Wood
<extrautils2:drum>,Stone Drum
<extrautils2:drum:1>,Iron Drum
<extrautils2:drum:2>,Reinforced Large Drum
<extrautils2:drum:3>,Demonically Gargantuan Drum
<extrautils2:drum:4>,Creative Drum
<extrautils2:enderlilly>,Ender Lilly
<extrautils2:endershard>,Ender Shard
<extrautils2:fakecopy>,Stick
<extrautils2:filter>,Filter
<extrautils2:filterfluids>,Filter Fluids
<extrautils2:goldenlasso>,Golden Lasso
<extrautils2:goldenlasso:1>,Cursed Lasso
<extrautils2:ineffableglass>,Ethereal Glass
<extrautils2:ineffableglass:1>,Reverse Ethereal Glass
<extrautils2:ineffableglass:2>,Ineffable Glass
<extrautils2:ineffableglass:3>,Dark Ineffable Glass
<extrautils2:ingredients>,Resonating Redstone Crystal
<extrautils2:ingredients:1>,Redstone Gear
<extrautils2:ingredients:2>,Eye of Redstone
<extrautils2:ingredients:3>,Lunar Reactive Dust
<extrautils2:ingredients:4>,Red Coal
<extrautils2:ingredients:5>,Moon Stone
<extrautils2:ingredients:6>,Upgrade Speed
<extrautils2:ingredients:7>,Upgrade Stack
<extrautils2:ingredients:8>,Upgrade Mining
<extrautils2:ingredients:9>,Upgrade Base
<extrautils2:ingredients:10>,Drop of Evil
<extrautils2:ingredients:11>,Demon Ingot
<extrautils2:ingredients:12>,Enchanted Ingot
<extrautils2:ingredients:13>,Wireless RF Heating Coil
<extrautils2:ingredients:14>,Blue Dye
<extrautils2:ingredients:15>,Upgrade Speed (Magical)
<extrautils2:ingredients:16>,Upgrade Speed (Ultimate)
<extrautils2:ingredients:17>,Evil Infused Iron Ingot
<extrautils2:itembuilderswand>,Builders Wand
<extrautils2:itemcreativebuilderswand>,Creative Builders Wand
<extrautils2:itemcreativedestructionwand>,Creative Destruction Wand
<extrautils2:itemdestructionwand>,Destruction Wand
<extrautils2:machine>,Machine Block
"<extrautils2:machine>.withTag({Type: ""extrautils2:furnace""})",Furnace
"<extrautils2:machine>.withTag({Type: ""extrautils2:crusher""})",Crusher
"<extrautils2:machine>.withTag({Type: ""extrautils2:enchanter""})",Enchanter
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_survival""})",Survival Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator""})",Furnace Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_culinary""})",Culinary Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_lava""})",Magmatic Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_redstone""})",Heated Redstone Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_ender""})",Ender Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_potion""})",Potion Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_pink""})",Pink Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_overclock""})",Overclocked Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_tnt""})",Explosive Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_netherstar""})",Netherstar Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_dragonsbreath""})",Halitosis Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_ice""})",Frosty Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_death""})",Death Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_enchant""})",Dischantment Generator
"<extrautils2:machine>.withTag({Type: ""extrautils2:generator_slime""})",Slimey Generator
<extrautils2:magicapple>,Magical Apple
<extrautils2:minichest>,Mini Chest
<extrautils2:opinium>,Opinium Core (Pathetic)
<extrautils2:opinium:1>,Opinium Core (Mediocre)
<extrautils2:opinium:2>,Opinium Core (Passable)
<extrautils2:opinium:3>,Opinium Core (Decent)
<extrautils2:opinium:4>,Opinium Core (Good)
<extrautils2:opinium:5>,Opinium Core (Damn Good)
<extrautils2:opinium:6>,Opinium Core (Amazing)
<extrautils2:opinium:7>,Opinium Core (Inspiring)
<extrautils2:opinium:8>,Opinium Core (Perfected)
<extrautils2:passivegenerator>,Solar Panel
<extrautils2:passivegenerator:1>,Lunar Panel
<extrautils2:passivegenerator:2>,Lava Mill
<extrautils2:passivegenerator:3>,Water Mill
<extrautils2:passivegenerator:4>,Wind Mill
<extrautils2:passivegenerator:5>,Fire Mill
<extrautils2:passivegenerator:6>,Creative Mill
<extrautils2:passivegenerator:7>,Manual Mill
<extrautils2:passivegenerator:8>,Dragon Egg Mill
<extrautils2:playerchest>,Player Chest
<extrautils2:rainbowgenerator>,Rainbow Generator!
<extrautils2:rainbowgenerator:1>,Rainbow Generator (bottom half)
<extrautils2:rainbowgenerator:2>,Rainbow Generator (top half)
<extrautils2:redstoneclock>,Redstone Clock
<extrautils2:redstonelantern>,Redstone Lantern
<extrautils2:resonator>,Resonator
<extrautils2:scanner>,Scanner
<extrautils2:screen>,Screen
<extrautils2:simpledecorative>,Block of Enchanted Metal
<extrautils2:simpledecorative:1>,Block of Demon Metal
<extrautils2:simpledecorative:2>,Block of Evil Infused Iron
<extrautils2:spike_creative>,Creative Spikes
<extrautils2:spike_diamond>,Diamond Spikes
<extrautils2:spike_gold>,Golden Spikes
<extrautils2:spike_iron>,Iron Spikes
<extrautils2:spike_stone>,Stone Spikes
<extrautils2:spike_wood>,Wooden Spikes
<extrautils2:spotlight>,Spotlight
<extrautils2:trashcan>,Trash Can
<extrautils2:trashcanenergy>,Trash Can (Energy)
<extrautils2:trashcanfluid>,Trash Can (Fluid)
<extrautils2:trashchest>,Trash Chest
<extrautils2:trowel>,Trowel
<extrautils2:unstableingots>,Unstable Ingot
<extrautils2:unstableingots:1>,Stable-'Unstable Nugget'
<extrautils2:unstableingots:2>,Stable-'Unstable Ingot'
<extrautils2:user>,Mechanical User
<extrautils2:wateringcan>,Watering Can
<extrautils2:wateringcan:1000>,Watering Can
"<forge:bucketfilled>.withTag({FluidName: ""canolaoil"", Amount: 1000})",Canola Oil Bucket
"<forge:bucketfilled>.withTag({FluidName: ""refinedcanolaoil"", Amount: 1000})",Refined Canola Oil Bucket
"<forge:bucketfilled>.withTag({FluidName: ""crystaloil"", Amount: 1000})",Crystallized Oil Bucket
"<forge:bucketfilled>.withTag({FluidName: ""empoweredoil"", Amount: 1000})",Empowered Oil Bucket
"<forge:bucketfilled>.withTag({FluidName: ""steam"", Amount: 1000})",Steam Bucket
"<forge:bucketfilled>.withTag({FluidName: ""creosote"", Amount: 1000})",Creosote Oil Bucket
"<forge:bucketfilled>.withTag({FluidName: ""coal"", Amount: 1000})",Liquifacted Coal Bucket
"<forge:bucketfilled>.withTag({FluidName: ""crude_oil"", Amount: 1000})",Crude Oil Bucket
"<forge:bucketfilled>.withTag({FluidName: ""refined_oil"", Amount: 1000})",Naphtha Bucket
"<forge:bucketfilled>.withTag({FluidName: ""refined_fuel"", Amount: 1000})",Refined Fuel Bucket
"<forge:bucketfilled>.withTag({FluidName: ""sap"", Amount: 1000})",Sap Bucket
"<forge:bucketfilled>.withTag({FluidName: ""syrup"", Amount: 1000})",Syrup Bucket
"<forge:bucketfilled>.withTag({FluidName: ""resin"", Amount: 1000})",Resin Bucket
"<forge:bucketfilled>.withTag({FluidName: ""tree_oil"", Amount: 1000})",Tree Oil Bucket
"<forge:bucketfilled>.withTag({FluidName: ""seed_oil"", Amount: 1000})",Seed Oil Bucket
"<forge:bucketfilled>.withTag({FluidName: ""biocrude"", Amount: 1000})",Biocrude Bucket
"<forge:bucketfilled>.withTag({FluidName: ""refined_biofuel"", Amount: 1000})",Grassoline Bucket
"<forge:bucketfilled>.withTag({FluidName: ""mushroom_stew"", Amount: 1000})",Mushroom Stew Bucket
"<forge:bucketfilled>.withTag({FluidName: ""experience"", Amount: 1000})",Essence of Knowledge Bucket
"<forge:bucketfilled>.withTag({FluidName: ""potion"", Amount: 1000})",Potion Bucket
"<forge:bucketfilled>.withTag({FluidName: ""potion_splash"", Amount: 1000})",Splash Potion Bucket
"<forge:bucketfilled>.withTag({FluidName: ""potion_lingering"", Amount: 1000})",Lingering Potion Bucket
"<forge:bucketfilled>.withTag({FluidName: ""redstone"", Amount: 1000})",Destabilized Redstone Bucket
"<forge:bucketfilled>.withTag({FluidName: ""glowstone"", Amount: 1000})",Energized Glowstone Bucket
"<forge:bucketfilled>.withTag({FluidName: ""ender"", Amount: 1000})",Resonant Ender Bucket
"<forge:bucketfilled>.withTag({FluidName: ""pyrotheum"", Amount: 1000})",Blazing Pyrotheum Bucket
"<forge:bucketfilled>.withTag({FluidName: ""cryotheum"", Amount: 1000})",Gelid Cryotheum Bucket
"<forge:bucketfilled>.withTag({FluidName: ""aerotheum"", Amount: 1000})",Zephyrean Aerotheum Bucket
"<forge:bucketfilled>.withTag({FluidName: ""petrotheum"", Amount: 1000})",Tectonic Petrotheum Bucket
"<forge:bucketfilled>.withTag({FluidName: ""mana"", Amount: 1000})",Primal Mana Bucket
"<forge:bucketfilled>.withTag({FluidName: ""draconium"", Amount: 1000})",Liquid Draconium Bucket
"<forge:bucketfilled>.withTag({FluidName: ""awakened_draconium"", Amount: 1000})",Liquid Awakened Draconium Bucket
"<forge:bucketfilled>.withTag({FluidName: ""omnium"", Amount: 1000})",Liquid Omnium Bucket
"<forge:bucketfilled>.withTag({FluidName: ""taranium"", Amount: 1000})",Liquid Taranium Bucket
"<forge:bucketfilled>.withTag({FluidName: ""hydrogen_peroxide"", Amount: 1000})",Hydrogen Peroxide Bucket
"<forge:bucketfilled>.withTag({FluidName: ""hydrazine"", Amount: 1000})",Hydrazine Bucket
"<forge:bucketfilled>.withTag({FluidName: ""acetone_azine"", Amount: 1000})",Acetone Azine Bucket
"<forge:bucketfilled>.withTag({FluidName: ""dimethylformamide"", Amount: 1000})",Dimethylformamide Bucket
"<forge:bucketfilled>.withTag({FluidName: ""aminophenol"", Amount: 1000})",4-Aminophenol Bucket
"<forge:bucketfilled>.withTag({FluidName: ""antimony_pentafluoride"", Amount: 1000})",Antimony Pentafluoride Bucket
"<forge:bucketfilled>.withTag({FluidName: ""butanol"", Amount: 1000})",Butanol Bucket
"<forge:bucketfilled>.withTag({FluidName: ""phosphorus_trichloride"", Amount: 1000})",Phosphorus Trichloride Bucket
"<forge:bucketfilled>.withTag({FluidName: ""phosphoryl_chloride"", Amount: 1000})",Phosphoryl Chloride Bucket
"<forge:bucketfilled>.withTag({FluidName: ""tributyl_phosphate"", Amount: 1000})",Tributyl Phosphate Bucket
"<forge:bucketfilled>.withTag({FluidName: ""neocryolite"", Amount: 1000})",Neocryolite Bucket
"<forge:bucketfilled>.withTag({FluidName: ""naquadah_oxide_petro_solution"", Amount: 1000})",Naquadah Oxide Petro Solution Bucket
"<forge:bucketfilled>.withTag({FluidName: ""naquadah_oxide_aero_solution"", Amount: 1000})",Naquadah Oxide Aero Solution Bucket
"<forge:bucketfilled>.withTag({FluidName: ""hot_naquadah_oxide_neocryolite_solution"", Amount: 1000})",Hot Naquadah Oxide Neocryolite Solution Bucket
"<forge:bucketfilled>.withTag({FluidName: ""hexafluorosilicic_acid"", Amount: 1000})",Hexafluorosilicic Acid Bucket
"<forge:bucketfilled>.withTag({FluidName: ""dirty_hexafluorosilicic_acid"", Amount: 1000})",Dirty Hexafluorosilicic Acid Bucket
"<forge:bucketfilled>.withTag({FluidName: ""ultraacidic_residue"", Amount: 1000})",Ultra-acidic Residue Bucket
"<forge:bucketfilled>.withTag({FluidName: ""xenic_acid"", Amount: 1000})",Xenic Acid Bucket
"<forge:bucketfilled>.withTag({FluidName: ""dusty_helium"", Amount: 1000})",Dusty Helium Bucket
"<forge:bucketfilled>.withTag({FluidName: ""taranium_enriched_helium"", Amount: 1000})",Taranium Enriched Helium-3 Bucket
"<forge:bucketfilled>.withTag({FluidName: ""plasma.taranium_enriched_helium"", Amount: 1000})",Taranium Enriched Helium-3 Plasma Bucket
"<forge:bucketfilled>.withTag({FluidName: ""taranium_depleted_helium"", Amount: 1000})",Taranium Depleted Helium-3 Bucket
"<forge:bucketfilled>.withTag({FluidName: ""tritium_hydride"", Amount: 1000})",Tritium Hydride Bucket
"<forge:bucketfilled>.withTag({FluidName: ""helium_hydride"", Amount: 1000})",Helium-3 Hydride Bucket
"<forge:bucketfilled>.withTag({FluidName: ""dioxygen_difluoride"", Amount: 1000})",Dioxygen Difluoride Bucket
"<forge:bucketfilled>.withTag({FluidName: ""chloroplatinic_acid"", Amount: 1000})",Chloroplatinic Acid Bucket
"<forge:bucketfilled>.withTag({FluidName: ""palladium_rich_ammonia"", Amount: 1000})",Palladium Rich Ammonia Bucket
"<forge:bucketfilled>.withTag({FluidName: ""rhodium_sulfate_solution"", Amount: 1000})",Rhodium Sulfate Solution Bucket
"<forge:bucketfilled>.withTag({FluidName: ""acidic_iridium_dioxide_solution"", Amount: 1000})",Acidic Iridium Dioxide Solution Bucket
